id,p,year,propCrop
876_2-3,fallMig,2010,0.0830770572967786
876_2-3,springMig,2010,0.153846153846154
876_2-3,winter1,2010,0.0924217082876752
1463_1-2,fallMig,2011,2.65484376244458e-05
1463_1-2,springMig,2011,0.000436425622805036
1463_1-2,winter1,2011,0.00031986531986532
1468_1-2,fallMig,2011,0.00621027099364336
1468_1-2,springMig,2011,7.13436385255648e-05
1468_1-2,winter1,2011,0.00074888434647564
1472_1-2,fallMig,2011,0.00731635937957273
1472_1-2,springMig,2011,0.00213805742211362
1472_1-2,winter1,2011,0.000138612946449198
1474_1-2,fallMig,2011,0
1474_1-2,springMig,2011,0
1474_1-2,winter1,2011,0.000960503261489097
1476_1-2,springMig,2011,0.00095418709223411
1476_1-2,winter1,2011,0.0011217451490489
1482_1-2,springMig,2011,0.000602006688963211
1482_1-2,winter1,2011,0.000509352273691955
343_1-2,winter2,2011,0.00244278576275369
346_1-2,fallMig,2011,0.00147445895886138
346_1-2,winter2,2011,0
347_1-2,winter2,2011,0.00180537364154483
348_1-2,winter2,2011,0.00284304137193804
348_2-3,fallMig,2011,3.34532073262524e-05
348_2-3,springMig,2011,0.000161686240500933
348_2-3,winter1,2011,0.00301419663606452
349_1-2,winter2,2011,0
350_1-2,winter2,2011,0.00171698905876121
351_1-2,winter2,2011,0.0232805876739386
352_1-2,winter2,2011,0.0063595893522304
353_1-2,winter2,2011,0.0109282536391517
355_1-2,winter2,2011,0.00144492608647327
356_1-2,winter2,2011,0.00244238198854301
454_2-3,winter2,2011,0.0922713207940757
454_3-4,fallMig,2011,0.0328521652563464
454_3-4,springMig,2011,0.101280702839819
454_3-4,winter1,2011,0.119044160371877
460_2-3,winter2,2011,0.118717069499038
465_1-2,winter2,2011,0.0667690103367107
466_1-2,winter2,2011,0.0556266824240037
468_1-2,winter2,2011,0.101227591582229
468_2-3,fallMig,2011,0.0176826855768938
468_2-3,springMig,2011,0.0256320324035051
468_2-3,winter1,2011,0.102678571428571
470_4-5,winter2,2011,0.0810625367574985
470_5-6,fallMig,2011,0.084605972186272
470_5-6,springMig,2011,0.185170807453416
470_5-6,winter1,2011,0.0987269681742044
478_1-2,fallMig,2011,0.00569958082447905
478_1-2,springMig,2011,0.0256764053032575
478_1-2,winter1,2011,0.0705178527922904
479_1-2,fallMig,2011,0.0728291316526611
479_1-2,springMig,2011,0.0651764346453486
479_1-2,winter1,2011,0.076465855114595
675_1-2,winter2,2011,0
676_1-2,winter2,2011,0
677_1-2,winter2,2011,0
678_1-2,winter2,2011,0
679_1-2,winter2,2011,0.00450097847358121
680_1-2,winter2,2011,0
681_1-2,winter2,2011,0.0170511534603811
682_1-2,winter2,2011,0
683_1-2,winter2,2011,0.00208085612366231
685_1-2,winter2,2011,0
686_1-2,winter2,2011,0
687_1-2,winter2,2011,0.011085844229676
688_1-2,winter2,2011,0
689_1-2,winter2,2011,0
691_1-2,winter2,2011,0.00852977015841002
692_1-2,winter2,2011,0.00631067961165049
870_2-3,winter2,2011,0.092708260228788
870_3-4,fallMig,2011,0.0379228538792725
870_3-4,springMig,2011,0.102681699471304
870_3-4,winter1,2011,0.117836445589182
876_2-3,winter2,2011,0.117591334074715
878_2-3,fallMig,2011,0.0887138230607104
878_2-3,springMig,2011,0.18531631176349
878_2-3,winter1,2011,0.0978960642463662
886_2-3,fallMig,2011,0.0165548518992845
886_2-3,springMig,2011,0.0268670419676726
886_2-3,winter1,2011,0.102667249672059
921_1-2,fallMig,2011,0.0396636374522666
921_1-2,springMig,2011,0.000650996155190493
921_1-2,winter1,2011,0.000769796004058924
922_1-2,fallMig,2011,7.1812712445941e-05
922_1-2,springMig,2011,0.000114282449072884
922_1-2,winter1,2011,0.112664465950023
923_1-2,springMig,2011,0
923_1-2,winter1,2011,0.000922509225092251
924_1-2,fallMig,2011,0.0485338184931507
924_1-2,springMig,2011,0.0561285464606202
924_1-2,winter1,2011,0.304484131943124
925_1-2,fallMig,2011,0.0237280207513873
925_1-2,springMig,2011,0.00338297194085004
925_1-2,winter1,2011,0.00546231792273591
926_1-2,springMig,2011,0
926_1-2,winter1,2011,0.0785801968917737
927_1-2,fallMig,2011,0.104159724536266
927_1-2,springMig,2011,0
927_1-2,winter1,2011,0.400475139996606
927_1-2,winter2,2011,0.141723807924442
928_1-2,fallMig,2011,0.0215986126438594
928_1-2,springMig,2011,0.0425501340020262
928_1-2,winter1,2011,0.227717304830452
930_1-2,fallMig,2011,0.122592918476579
930_1-2,springMig,2011,0.0264981435524519
930_1-2,winter1,2011,0.268879707069935
931_1-2,fallMig,2011,0.0197517419504062
931_1-2,springMig,2011,0.0717275191326531
931_1-2,winter1,2011,0.354681704513032
932_1-2,fallMig,2011,0.021431168401917
932_1-2,springMig,2011,0.00196621603907964
932_1-2,winter1,2011,0.234514491149701
933_1-2,fallMig,2011,0.00165063872541984
933_1-2,springMig,2011,0.000294144836917698
933_1-2,winter1,2011,0.135871353186562
936_1-2,fallMig,2011,0
936_1-2,springMig,2011,0.00637894245195799
936_1-2,winter1,2011,0.296121949293105
937_1-2,fallMig,2011,0.0688665980069882
937_1-2,springMig,2011,0.0626537309017601
937_1-2,winter1,2011,0.310296554482601
140_1-2,fallMig,2012,0.0136270570144511
140_1-2,springMig,2012,0
140_1-2,winter1,2012,0.0397824056266828
1463_1-2,winter2,2012,0.000212463797287173
1463_2-3,fallMig,2012,4.47514059400033e-05
1463_2-3,springMig,2012,0
1463_2-3,winter1,2012,0
1467_1-2,fallMig,2012,0.000353269509308652
1467_1-2,springMig,2012,0.00416967509025271
1467_1-2,winter1,2012,0.000533825099485587
1468_1-2,winter2,2012,0.00143592790651614
1468_2-3,fallMig,2012,0.00434716160912904
1468_2-3,springMig,2012,2.25083280813901e-05
1468_2-3,winter1,2012,0.00135478566356467
1472_1-2,winter2,2012,0.00062761173872285
1472_2-3,fallMig,2012,0.00451918802785598
1472_2-3,springMig,2012,0.00507814992025518
1472_2-3,winter1,2012,0.000640179874930712
1474_1-2,winter2,2012,0.000221900785693152
1474_2-3,fallMig,2012,0
1474_2-3,springMig,2012,0
1474_2-3,winter1,2012,0.000262342720494012
1476_1-2,fallMig,2012,0.000964920646496833
1476_1-2,winter2,2012,0.000488450711467023
1476_2-3,fallMig,2012,0.00211031003024977
1476_2-3,springMig,2012,0.000345842479337676
1476_2-3,winter1,2012,0.000817292444314328
1482_1-2,fallMig,2012,0.00259614579359245
1482_1-2,winter2,2012,0.00011877895236964
1537_1-2,fallMig,2012,0.00609989256905625
1537_1-2,springMig,2012,0.00997804829375374
1537_1-2,winter1,2012,0.000317426727330441
1549_1-2,fallMig,2012,0.00375823253607721
1549_1-2,springMig,2012,0.0037105410593411
1549_1-2,winter1,2012,0
348_2-3,winter2,2012,0.000451134507977456
348_3-4,fallMig,2012,0.000191099031764906
348_3-4,springMig,2012,0
348_3-4,winter1,2012,0.000643549944072445
388_1-2,fallMig,2012,0.00286032099157794
388_1-2,springMig,2012,0.00474773691207191
388_1-2,winter1,2012,0.0149253731343284
389_1-2,fallMig,2012,0.00682159787258643
389_1-2,springMig,2012,0.0022211938917168
389_1-2,winter1,2012,0.015625
454_3-4,winter2,2012,0.110862553324316
468_2-3,winter2,2012,0.130212983037878
468_3-4,fallMig,2012,0.0102322786749199
468_3-4,springMig,2012,0.0107854401011747
468_3-4,winter1,2012,0.145449763282483
470_5-6,winter2,2012,0.119533527696793
478_1-2,winter2,2012,0.0564859727320399
478_2-3,fallMig,2012,0.00313257004884284
478_2-3,springMig,2012,0.0106509111560573
478_2-3,winter1,2012,0.0892534820442361
479_1-2,winter2,2012,0.0917993009618995
573_1-2,fallMig,2012,0.059711919520374
573_1-2,springMig,2012,0
573_1-2,winter1,2012,0.00145617855198694
575_1-2,fallMig,2012,0
575_1-2,springMig,2012,0.000630649569056128
575_1-2,winter1,2012,0.00198375989310309
578_1-2,fallMig,2012,2.2415744819161e-05
578_1-2,springMig,2012,0
578_1-2,winter1,2012,0.00254123069642067
581_1-2,fallMig,2012,0
581_1-2,springMig,2012,0
581_1-2,winter1,2012,8.94914647515493e-05
582_1-2,fallMig,2012,4.99881278196428e-05
582_1-2,springMig,2012,0
582_1-2,winter1,2012,0
583_1-2,fallMig,2012,0
583_1-2,springMig,2012,0.00182215743440233
583_1-2,winter1,2012,0.00197277830738269
586_1-2,springMig,2012,0.00137634882184541
586_1-2,winter1,2012,0.00136316427211355
588_1-2,fallMig,2012,0
588_1-2,springMig,2012,1.57250011793751e-05
588_1-2,winter1,2012,0.00143257394236742
591_1-2,fallMig,2012,1.56374611018155e-05
591_1-2,springMig,2012,3.58680057388809e-05
591_1-2,winter1,2012,0.000200150882973318
592_1-2,fallMig,2012,0
592_1-2,springMig,2012,0
592_1-2,winter1,2012,0.001254371293903
593_1-2,fallMig,2012,0.0063926548824438
593_1-2,springMig,2012,0.000302346675349443
593_1-2,winter1,2012,0.00140092989259538
594_1-2,fallMig,2012,0.0030152945207613
594_1-2,springMig,2012,0.00134832710137474
594_1-2,winter1,2012,0.00139272994966276
596_1-2,fallMig,2012,5.88384120689351e-06
596_1-2,springMig,2012,0.000382789771857296
596_1-2,winter1,2012,0
597_1-2,fallMig,2012,0
597_1-2,springMig,2012,0.00120144173007609
597_1-2,winter1,2012,0.00117175454825779
598_1-2,fallMig,2012,0.00258559100032887
598_1-2,springMig,2012,4.42327823894549e-05
598_1-2,winter1,2012,0
599_1-2,fallMig,2012,0.003182216482959
599_1-2,springMig,2012,4.24034261968367e-05
599_1-2,winter1,2012,0
602_1-2,fallMig,2012,0
602_1-2,springMig,2012,0
602_1-2,winter1,2012,0.00116912842299396
604_1-2,fallMig,2012,0.00538588926850374
604_1-2,springMig,2012,0.00399543378995434
604_1-2,winter1,2012,0.00576946288473144
605_1-2,fallMig,2012,0
605_1-2,springMig,2012,0.000544528368171439
605_1-2,winter1,2012,0.000111632060727841
606_1-2,fallMig,2012,0.00234828822148066
606_1-2,springMig,2012,0.000622257155957294
606_1-2,winter1,2012,0.000794868063096851
607_1-2,fallMig,2012,0.00242881296798261
607_1-2,springMig,2012,0.000184137399979912
607_1-2,winter1,2012,0.000854227270628434
697_1-2,fallMig,2012,0.0123263216555997
697_1-2,springMig,2012,0.0106259677882966
697_1-2,winter1,2012,0.0383990421619773
698_1-2,fallMig,2012,0.0181250657594781
698_1-2,springMig,2012,0
698_1-2,winter1,2012,0.0391797179198754
844_1-2,fallMig,2012,0.00185133147098203
844_1-2,springMig,2012,0
844_1-2,winter1,2012,0.00134998201124215
845_1-2,fallMig,2012,0.00199910948759189
845_1-2,springMig,2012,0.0013045385739563
845_1-2,winter1,2012,0.000543538611697185
847_1-2,fallMig,2012,0.00509876807184329
847_1-2,springMig,2012,0.00352526439482961
847_1-2,winter1,2012,0.0105995886726784
870_3-4,winter2,2012,0.110513523297306
878_2-3,winter2,2012,0.0926470133325084
886_2-3,winter2,2012,0.134200332042059
886_3-4,fallMig,2012,0.0102325830430631
886_3-4,springMig,2012,0.0129112100334325
886_3-4,winter1,2012,0.138072289156627
888_2-3,fallMig,2012,0.00320689950417597
888_2-3,springMig,2012,0.0105699870741775
888_2-3,winter1,2012,0.090044666100348
921_1-2,winter2,2012,0.166850495278399
922_1-2,winter2,2012,0.130050371012295
923_1-2,fallMig,2012,0.00182496231056098
923_1-2,winter2,2012,0.00911550468262227
924_1-2,winter2,2012,0.213155413494958
925_1-2,winter2,2012,0.00359293066614877
926_1-2,fallMig,2012,0.122150546345712
926_1-2,winter2,2012,0.131773445218414
928_1-2,winter2,2012,0.0911533367231
930_1-2,winter2,2012,0.14128499623229
931_1-2,winter2,2012,0.254653725635987
932_1-2,winter2,2012,0.128607354475482
933_1-2,winter2,2012,0.143429637593361
936_1-2,winter2,2012,0.153571356080135
937_1-2,winter2,2012,0.289258465622196
140_1-2,winter2,2013,0.0259943153184026
1463_2-3,winter2,2013,6.15747297309184e-05
1463_3-4,fallMig,2013,1.89962387447285e-05
1463_3-4,springMig,2013,2.31604789587049e-05
1463_3-4,winter1,2013,9.28476370276377e-05
1467_1-2,winter2,2013,0.00286032919601
1467_2-3,fallMig,2013,0
1467_2-3,springMig,2013,0.000288624087741723
1467_2-3,winter1,2013,0.00407478427612656
1468_2-3,winter2,2013,0.000252480247133607
1468_3-4,springMig,2013,0
1468_3-4,winter1,2013,0.000378448197846136
1472_2-3,winter2,2013,0.000230301983475833
1472_3-4,springMig,2013,0.00187469762941461
1472_3-4,winter1,2013,0.00177765827133937
1474_2-3,winter2,2013,8.16999532082086e-05
1474_3-4,springMig,2013,0
1474_3-4,winter1,2013,0.000111185234600845
1476_2-3,winter2,2013,0.000377979967061746
1476_3-4,fallMig,2013,0.00376843026007561
1476_3-4,springMig,2013,0.000258686577694162
1476_3-4,winter1,2013,0.000330466602722722
1537_1-2,winter2,2013,0.000436088164567214
1537_2-3,fallMig,2013,0
1537_2-3,springMig,2013,0.00027711065952337
1537_2-3,winter1,2013,0.00448853505825766
1539_2-3,fallMig,2013,0.000174969123095924
1539_2-3,springMig,2013,0.000164015089388224
1539_2-3,winter1,2013,0.00228945526101682
1549_1-2,winter2,2013,0.00459021248241653
1549_2-3,fallMig,2013,0.00110422967977339
1549_2-3,springMig,2013,0.000369344413665743
1549_2-3,winter1,2013,0.00398763467412976
348_3-4,winter2,2013,1.62898286310028e-05
388_1-2,winter2,2013,0
389_1-2,winter2,2013,0.0483870967741936
397_1-2,fallMig,2013,0.0330222800925926
397_1-2,springMig,2013,0.0222862256025949
397_1-2,winter1,2013,0.0265151515151515
402_1-2,fallMig,2013,0
402_1-2,springMig,2013,0.000510290865793502
402_1-2,winter1,2013,0
468_3-4,winter2,2013,0.0836319635128217
468_4-5,fallMig,2013,0.00837695821814403
468_4-5,springMig,2013,0.0117593273109219
468_4-5,winter1,2013,0.081075296434228
478_2-3,winter2,2013,0.0721626650128467
573_1-2,winter2,2013,0.00216756776728204
575_1-2,winter2,2013,0.0045072259462777
578_1-2,winter2,2013,0.00442274964587431
581_1-2,winter2,2013,3.62108922363847e-05
582_1-2,winter2,2013,0.00261962166172107
583_1-2,winter2,2013,0
586_1-2,fallMig,2013,0.0116000736512613
586_1-2,winter2,2013,0.0062858943829668
588_1-2,winter2,2013,0.00324327939012973
591_1-2,winter2,2013,0.00355154402479623
592_1-2,winter2,2013,5.95814403813212e-05
593_1-2,winter2,2013,0.00458007343687154
594_1-2,winter2,2013,0.00574052812858783
596_1-2,winter2,2013,6.14817091915155e-05
597_1-2,winter2,2013,0.00333725804879146
598_1-2,winter2,2013,3.4944263899081e-05
599_1-2,winter2,2013,0.0035312734238361
602_1-2,winter2,2013,0.00476644423260248
604_1-2,winter2,2013,0.00797196877057662
605_1-2,winter2,2013,0.0195787299809004
606_1-2,winter2,2013,0.00435422597903978
607_1-2,winter2,2013,0.00463337877871516
657_1-2,fallMig,2013,0.00619067271976888
657_1-2,springMig,2013,0.0132018934294524
657_1-2,winter1,2013,0.0128649183572489
697_1-2,winter2,2013,0.0449548517620457
698_1-2,winter2,2013,0.0306171302724183
844_1-2,winter2,2013,0.0003780922545101
845_1-2,winter2,2013,0.00110320641606734
847_1-2,winter2,2013,0.00779684094824799
848_1-2,fallMig,2013,0.00251648686378788
848_1-2,springMig,2013,0.00144235972623027
848_1-2,winter1,2013,0.015956066910365
849_1-2,fallMig,2013,0.00107194436198311
849_1-2,springMig,2013,0.000440427229758762
849_1-2,winter1,2013,0.00485150718552428
851_1-2,springMig,2013,0
851_1-2,winter1,2013,0.0124505281781158
886_3-4,winter2,2013,0.0728673889821456
888_2-3,winter2,2013,0.0702044143197272
1165_1-2,fallMig,2014,0
1165_1-2,springMig,2014,0.000265523146980338
1165_1-2,winter1,2014,0.00218653953941007
1166_1-2,fallMig,2014,3.258708899534e-05
1166_1-2,springMig,2014,0
1166_1-2,winter1,2014,0.000243800236181479
1167_1-2,fallMig,2014,0.00147226687166585
1167_1-2,springMig,2014,0.000754051247030034
1167_1-2,winter1,2014,0.000610297381269419
1170_1-2,fallMig,2014,0
1170_1-2,springMig,2014,0.000294893144601721
1170_1-2,winter1,2014,0.00248547597627362
1173_1-2,fallMig,2014,0.000881703265086407
1173_1-2,springMig,2014,0.000788183552185633
1173_1-2,winter1,2014,0.000920857420576047
1174_1-2,fallMig,2014,3.27085990907009e-05
1174_1-2,springMig,2014,0
1174_1-2,winter1,2014,0.0324492020458928
1176_1-2,fallMig,2014,0.000316250533672776
1176_1-2,springMig,2014,0.000292094851164396
1176_1-2,winter1,2014,0.000654220520185097
1178_1-2,fallMig,2014,1.46683486373104e-05
1178_1-2,springMig,2014,0
1178_1-2,winter1,2014,0
118_1-2,fallMig,2014,0
118_1-2,springMig,2014,0.0024748490945674
118_1-2,winter1,2014,0.00383007133068625
1181_1-2,fallMig,2014,1.18364206663905e-05
1181_1-2,springMig,2014,4.77532114034669e-05
1181_1-2,winter1,2014,0
119_1-2,fallMig,2014,0.0495109738406102
119_1-2,springMig,2014,0.0100082259391281
119_1-2,winter1,2014,0.00709362782636734
1233_1-2,fallMig,2014,0.194276741478734
1233_1-2,springMig,2014,0.376470588235294
1233_1-2,winter1,2014,0.206890312307748
1234_1-2,fallMig,2014,0.517605633802817
1234_1-2,springMig,2014,0.141799363057325
1234_1-2,winter1,2014,0.166731547804422
1234_1-2,winter2,2014,0.128171105009393
1235_1-2,fallMig,2014,0.0275332297600552
1235_1-2,springMig,2014,0
1235_1-2,winter1,2014,0.0446319341910989
1236_1-2,fallMig,2014,0.218608276643991
1236_1-2,springMig,2014,0.131010850942319
1236_1-2,winter1,2014,0.225378395189716
1239_1-2,fallMig,2014,0.00792507204610951
1239_1-2,springMig,2014,0.0147966482730431
1239_1-2,winter1,2014,0.052894504848663
1240_1-2,fallMig,2014,0.0229500151556704
1240_1-2,springMig,2014,0.0107499287140006
1240_1-2,winter1,2014,0.146968719767817
1245_1-2,fallMig,2014,0.05327074191244
1245_1-2,springMig,2014,0.0131274131274131
1245_1-2,winter1,2014,0.150305645451277
1246_1-2,fallMig,2014,0.156146915464527
1246_1-2,springMig,2014,0.0497370355708873
1246_1-2,winter1,2014,0.00997147126749083
1248_1-2,fallMig,2014,0.00965183321122543
1248_1-2,winter1,2014,0.0271393619935576
1249_1-2,fallMig,2014,0
1249_1-2,springMig,2014,0.0758173804354977
1249_1-2,winter1,2014,0.0029177557595283
1250_1-2,fallMig,2014,0.261880814684436
1250_1-2,springMig,2014,0.121961600302658
1250_1-2,winter1,2014,0.0712119323611284
1252_1-2,fallMig,2014,0.0361965278565755
1252_1-2,springMig,2014,0.0116186693147964
1252_1-2,winter1,2014,0.0392458486175206
1253_1-2,fallMig,2014,0.00390763765541741
1253_1-2,springMig,2014,0.0157878909382518
1253_1-2,winter1,2014,0.0531372116270918
134_1-2,fallMig,2014,0
134_1-2,springMig,2014,0.0193303417328271
134_1-2,winter1,2014,0.0336355659549576
134_1-2,winter2,2014,0.230769230769231
135_1-2,fallMig,2014,0.00449188347787414
135_1-2,springMig,2014,0
135_1-2,winter1,2014,1
135_1-2,winter2,2014,0.0921658986175115
1463_3-4,winter2,2014,0.00115467310806148
1463_4-5,fallMig,2014,0
1463_4-5,springMig,2014,0.000380150305582361
1463_4-5,winter1,2014,0.00198922203334659
1467_2-3,winter2,2014,0.00629097570381797
1467_3-4,fallMig,2014,0.00127595406565364
1467_3-4,springMig,2014,0.0027496226008195
1467_3-4,winter1,2014,0.00214267519741081
1468_3-4,fallMig,2014,0
1468_3-4,winter2,2014,0.00159497618264265
1472_3-4,fallMig,2014,0.00755442942942943
1472_3-4,winter2,2014,0.00139732159418319
1472_4-5,fallMig,2014,0.0066287384519025
1472_4-5,springMig,2014,0
1472_4-5,winter1,2014,0.00137991527962004
1474_3-4,fallMig,2014,0
1474_3-4,winter2,2014,0.000391060360166592
1474_4-5,fallMig,2014,0
1474_4-5,springMig,2014,0
1474_4-5,winter1,2014,0.000409292897793716
1476_3-4,winter2,2014,0.00132481115630447
1476_4-5,fallMig,2014,0.00151983232176738
1476_4-5,springMig,2014,3.57198137807042e-05
1476_4-5,winter1,2014,0.00127209902255461
1530_3-4,fallMig,2014,0.0101143807487357
1530_3-4,springMig,2014,0.00119756801572192
1530_3-4,winter1,2014,3.38489659140913e-05
1537_2-3,winter2,2014,0
1537_3-4,fallMig,2014,0.0017190912047577
1537_3-4,springMig,2014,0.00116805961131809
1537_3-4,winter1,2014,6.92589294548333e-05
1539_2-3,winter2,2014,0.000789293669864768
1539_3-4,fallMig,2014,1.45921494236101e-05
1539_3-4,springMig,2014,0.000913198115928098
1539_3-4,winter1,2014,0.000767956373175025
1549_2-3,winter2,2014,0.000629163076333894
1549_3-4,fallMig,2014,0.00430558622212409
1549_3-4,springMig,2014,0.000576111802858258
1549_3-4,winter1,2014,0.00042367111016962
1560_1-2,fallMig,2014,0.000207151920039359
1560_1-2,springMig,2014,0.000407605437936078
1560_1-2,winter1,2014,0.0130783115361474
1563_1-2,fallMig,2014,0
1563_1-2,springMig,2014,0
1563_1-2,winter1,2014,8.51643672287515e-05
1565_1-2,fallMig,2014,0.000167674577180608
1565_1-2,springMig,2014,0.000564052500271179
1565_1-2,winter1,2014,0.00656694956863295
1566_1-2,fallMig,2014,0.000862910184759554
1566_1-2,springMig,2014,0.000377183311089189
1566_1-2,winter1,2014,0.00410263276176997
1568_1-2,fallMig,2014,0
1568_1-2,springMig,2014,0.00103459045834309
1568_1-2,winter1,2014,0.0144257891202149
172_1-2,fallMig,2014,0.000526805082119616
172_1-2,springMig,2014,0.00390120266375112
172_1-2,winter1,2014,0.00719424460431655
173_1-2,fallMig,2014,0.00821876301935386
173_1-2,springMig,2014,0.0179072276159655
173_1-2,winter1,2014,0.00215362526920316
174_1-2,fallMig,2014,0
174_1-2,springMig,2014,0.00842418235877106
174_1-2,winter1,2014,0.0105867140779053
184_1-2,fallMig,2014,0.0028258221680877
184_1-2,springMig,2014,0.0040137000963288
184_1-2,winter1,2014,0
186_1-2,fallMig,2014,0
186_1-2,springMig,2014,0.00612661674608577
186_1-2,winter1,2014,0.233333333333333
187_1-2,fallMig,2014,0.0153686396677051
187_1-2,springMig,2014,0
187_1-2,winter1,2014,0.25
188_1-2,fallMig,2014,0.00211881896480559
188_1-2,springMig,2014,0.00420550617819207
188_1-2,winter1,2014,0.120879120879121
223_1-2,fallMig,2014,0
223_1-2,springMig,2014,1.70604793994711e-05
223_1-2,winter1,2014,0
224_1-2,fallMig,2014,0
224_1-2,springMig,2014,0
224_1-2,winter1,2014,0
265_1-2,fallMig,2014,0.000591060214259328
265_1-2,springMig,2014,0.000294516110031219
265_1-2,winter1,2014,0
266_1-2,fallMig,2014,0.00169319336268202
266_1-2,springMig,2014,0.00295339640586675
266_1-2,winter1,2014,0
278_1-2,fallMig,2014,0
278_1-2,springMig,2014,0
278_1-2,winter1,2014,0
279_1-2,fallMig,2014,8.06224049663402e-05
279_1-2,springMig,2014,8.30840810900631e-05
279_1-2,winter1,2014,0.000282865426773213
280_1-2,fallMig,2014,0
280_1-2,springMig,2014,0
280_1-2,winter1,2014,0
397_1-2,winter2,2014,0.0328947368421053
402_1-2,winter2,2014,0.0237529691211401
468_4-5,winter2,2014,0.082136784432269
637_1-2,fallMig,2014,0
637_1-2,springMig,2014,0.00778870772133136
637_1-2,winter1,2014,0.0191476518169745
638_1-2,fallMig,2014,5.16876001447253e-05
638_1-2,springMig,2014,0.00123733207636107
638_1-2,winter1,2014,0
639_1-2,fallMig,2014,0.00188014608951224
639_1-2,springMig,2014,0.00930978303033438
639_1-2,winter1,2014,0
657_1-2,winter2,2014,0.0148059754265005
657_2-3,fallMig,2014,0
657_2-3,springMig,2014,0.00147802667017014
657_2-3,winter1,2014,0.0526315789473684
658_1-2,fallMig,2014,0.0407596865476709
658_1-2,springMig,2014,0.00267693736512879
658_1-2,winter1,2014,0.19047619047619
701_2-3,fallMig,2014,0.00834892157272885
701_2-3,springMig,2014,0.00237152155814012
701_2-3,winter1,2014,0.0462191840222423
702_2-3,fallMig,2014,0.0130279351711859
702_2-3,springMig,2014,0.0244552344860256
702_2-3,winter1,2014,0.0439718350337692
707_2-3,fallMig,2014,0.0166855408042792
707_2-3,springMig,2014,0.0237178650659011
707_2-3,winter1,2014,0.0557806635889601
848_1-2,winter2,2014,0.0216835164023249
849_1-2,winter2,2014,0.00721494055443333
851_1-2,fallMig,2014,0
851_1-2,winter2,2014,0.00685597374917158
1165_1-2,winter2,2015,0.000305944055944056
1166_1-2,winter2,2015,0.000232661845396204
1166_2-3,fallMig,2015,0
1166_2-3,springMig,2015,0.000678192100786243
1166_2-3,winter1,2015,0.000391510962306945
1167_1-2,winter2,2015,0.000462962962962963
1167_2-3,fallMig,2015,0.00090580128753183
1167_2-3,springMig,2015,0.000841928015154704
1167_2-3,winter1,2015,6.69321642515311e-05
1170_1-2,winter2,2015,0.000302103595032781
1173_1-2,winter2,2015,0.000438851395428829
1173_2-3,fallMig,2015,1.54278132617483e-05
1173_2-3,springMig,2015,0.00125893334011547
1173_2-3,winter1,2015,0.000581708499407519
1174_1-2,winter2,2015,0.0338245445541583
1176_1-2,winter2,2015,0.00827426924747587
1176_2-3,fallMig,2015,0.000498620483329455
1176_2-3,springMig,2015,0.000280769307903656
1176_2-3,winter1,2015,0.00290988820615543
1178_1-2,winter2,2015,0.00147724403543878
1178_2-3,fallMig,2015,0
1178_2-3,springMig,2015,0
1178_2-3,winter1,2015,0.00175890285248158
118_1-2,winter2,2015,0.0107636428065202
1181_1-2,winter2,2015,7.71277621379816e-05
1181_2-3,fallMig,2015,0
1181_2-3,springMig,2015,7.01360639640903e-05
1181_2-3,winter1,2015,0.000150568395693744
119_1-2,winter2,2015,0
122_1-2,fallMig,2015,0.00641713110286749
122_1-2,springMig,2015,0
122_1-2,winter1,2015,0.15251572327044
123_1-2,fallMig,2015,0.000666482160305904
123_1-2,springMig,2015,0.000984375984375984
123_1-2,winter1,2015,0.00614792274731417
1233_1-2,winter2,2015,0.180628177851502
1233_2-3,fallMig,2015,0
1233_2-3,springMig,2015,0.117208413001912
1233_2-3,winter1,2015,0.186729193438027
1235_1-2,winter2,2015,0.0276113427395974
1236_1-2,winter2,2015,0.28956554028964
1239_1-2,winter2,2015,0.040033077865887
1240_1-2,winter2,2015,0.092514096447301
1240_2-3,fallMig,2015,0.0672366886902449
1240_2-3,springMig,2015,0.00167662160746097
1240_2-3,winter1,2015,0.0308082456624903
1245_1-2,winter2,2015,0.123986733599864
1246_1-2,winter2,2015,0.0887255622519477
1248_1-2,winter2,2015,0.0279096202332654
1248_2-3,fallMig,2015,0.00696216784266627
1248_2-3,springMig,2015,0.0222755095601691
1248_2-3,winter1,2015,0.0262540890392688
1249_1-2,winter2,2015,0.196052009693996
1249_2-3,fallMig,2015,0.0706041257367387
1249_2-3,springMig,2015,0.102648131508008
1249_2-3,winter1,2015,0.162293853073463
1250_1-2,winter2,2015,0.165009150326797
1252_1-2,winter2,2015,0.126006028769906
1252_2-3,fallMig,2015,0.0255964790363679
1252_2-3,springMig,2015,0.00936894249407711
1252_2-3,winter1,2015,0.065023195184603
1253_1-2,winter2,2015,0.0374251357569322
137_1-2,fallMig,2015,0
137_1-2,springMig,2015,0
137_1-2,winter1,2015,1
137_1-2,winter2,2015,0.00946116801386502
139_1-2,fallMig,2015,0
139_1-2,springMig,2015,0.00106128946670204
139_1-2,winter1,2015,0.00434782608695652
1463_4-5,winter2,2015,0.000209020902090209
1467_3-4,winter2,2015,0.00673524885637793
1472_4-5,winter2,2015,0.00602370052351434
1474_4-5,winter2,2015,0.000433460436575933
1476_4-5,winter2,2015,0.00438743161358499
1483_1-2,fallMig,2015,0
1483_1-2,springMig,2015,0
1483_1-2,winter1,2015,0.113300726530225
